,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,IND,0021900030,2019-10-26,99,17,27,0,87,39,28,10,13,11,6,30,23,7,3,CLE,110,40,80,0.5,11,31,0.355,19,29,0.655,12,32,23,9,7,18,20,2019-20,1,0,100.0,111.1,99.0,1.35,0.24,0.674,CLE,111.1,100.0,99.0,1.21,0.326,0.76
0,CLE,0021900030,2019-10-26,110,18,20,1,80,40,31,11,29,19,12,32,23,9,7,IND,99,39,87,0.448,10,28,0.357,11,13,0.846,6,30,23,7,3,17,27,2019-20,0,1,111.1,100.0,99.0,1.21,0.326,0.76,IND,100.0,111.1,99.0,1.35,0.24,0.674
0,SAS,0021900033,2019-10-26,124,9,19,1,108,50,28,10,17,14,21,32,29,6,7,WAS,122,47,95,0.495,16,34,0.471,12,17,0.706,8,33,30,3,8,12,15,2019-20,0,1,124.0,123.2,100.0,3.22,0.431,0.686,WAS,123.2,124.0,99.0,2.31,0.314,0.569
0,BOS,0021900029,2019-10-26,118,12,26,0,93,42,41,15,29,19,13,33,24,14,9,NYK,95,31,82,0.378,7,27,0.259,26,34,0.765,16,39,15,7,4,23,26,2019-20,0,1,115.7,94.1,102.0,1.85,0.293,0.607,NYK,94.1,115.7,101.0,0.63,0.393,0.707
0,CHI,0021900031,2019-10-26,84,15,22,1,97,29,35,9,25,17,12,33,18,9,2,TOR,108,38,82,0.463,15,42,0.357,17,18,0.944,10,49,27,9,12,22,25,2019-20,1,0,79.2,101.9,106.0,1.2,0.239,0.773,TOR,101.9,79.2,106.0,1.13,0.227,0.761
0,ATL,0021900028,2019-10-26,103,18,26,1,84,43,30,9,15,8,9,43,22,5,9,ORL,99,35,99,0.354,5,31,0.161,24,26,0.923,17,29,15,8,7,10,15,2019-20,0,1,101.0,98.0,102.0,1.22,0.233,0.677,ORL,98.0,101.0,101.0,1.5,0.323,0.767
0,PHI,0021900027,2019-10-26,117,22,26,0,87,42,34,13,30,20,6,32,30,14,3,DET,111,41,76,0.539,8,19,0.421,21,36,0.583,5,30,20,11,7,23,28,2019-20,0,1,106.4,102.8,110.0,1.36,0.306,0.814,DET,102.8,106.4,108.0,0.87,0.186,0.694
0,MIA,0021900026,2019-10-26,131,16,30,0,101,46,44,16,36,23,8,46,33,7,3,MIL,126,41,94,0.436,17,54,0.315,27,35,0.771,5,42,22,8,4,18,32,2019-20,0,1,107.4,102.4,122.0,1.83,0.242,0.895,MIL,102.4,107.4,123.0,1.22,0.105,0.758
0,TOR,0021900031,2019-10-26,108,22,25,0,82,38,42,15,18,17,10,49,27,9,12,CHI,84,29,97,0.299,9,35,0.257,17,25,0.68,12,33,18,9,2,15,22,2019-20,0,1,101.9,79.2,106.0,1.13,0.227,0.761,CHI,79.2,101.9,106.0,1.2,0.239,0.773
0,UTA,0021900034,2019-10-26,113,21,22,1,78,44,37,18,12,7,2,41,28,6,1,SAC,81,30,81,0.37,7,26,0.269,14,17,0.824,6,25,16,5,3,17,19,2019-20,0,1,115.3,82.7,98.0,1.33,0.216,0.808,SAC,82.7,115.3,98.0,0.89,0.192,0.784
