,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,PTS,TOV,PF,At Home,FGA,FGM,FG3A,FG3M,FTA,FTM,OREB,DREB,AST,STL,BLK,Opponent,Opponent PTS,Opponent FGM,Opponent FGA,Opponent FG_PCT,Opponent FG3M,Opponent FG3A,Opponent FG3_PCT,Opponent FTM,Opponent FTA,Opponent FT_PCT,Opponent OREB,Opponent DREB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,SEASON,Opponent Win,Win,offensiveRating,defensiveRating,possessions,assistToTurnover,offensiveReboundPercentage,defensiveReboundPercentage,Opponent teamTricode,Opponent offensiveRating,Opponent defensiveRating,Opponent possessions,Opponent assistToTurnover,Opponent offensiveReboundPercentage,Opponent defensiveReboundPercentage
0,PHI,0021600374,2016-12-14,114,14,27,1,86,43,29,9,25,19,14,29,29,5,4,TOR,123,41,87,0.471,10,29,0.345,31,36,0.861,15,24,21,9,3,9,20,2016-17,1,0,118.8,129.5,96.0,2.07,0.4,0.6,TOR,129.5,118.8,95.0,1.91,0.4,0.6
0,NYK,0021600388,2016-12-15,90,11,10,0,93,38,21,5,19,9,14,35,19,10,5,GSW,103,45,96,0.469,9,32,0.281,4,8,0.5,15,42,41,7,10,17,17,2016-17,1,0,90.0,102.0,100.0,1.46,0.25,0.0,GSW,102.0,90.0,101.0,2.41,0.0,0.75
0,DEN,0021600386,2016-12-15,132,15,28,1,84,43,31,15,35,31,5,31,27,10,4,POR,120,41,88,0.466,8,23,0.348,30,36,0.833,15,26,22,6,4,14,25,2016-17,0,1,128.2,116.5,103.0,1.8,0.302,0.673,POR,116.5,128.2,103.0,1.57,0.327,0.698
0,SAS,0021600387,2016-12-15,107,20,20,0,74,39,16,5,26,24,9,41,19,6,2,PHX,92,34,85,0.4,10,27,0.37,14,18,0.778,11,24,15,9,3,13,25,2016-17,0,1,110.3,96.8,97.0,0.95,0.0,0.0,PHX,96.8,110.3,95.0,1.07,0.0,0.0
0,PHX,0021600387,2016-12-15,92,13,25,1,85,34,27,10,18,14,11,24,15,9,3,SAS,107,39,74,0.527,5,16,0.313,24,26,0.923,9,41,19,6,2,20,20,2016-17,1,0,96.8,110.3,95.0,1.07,0.0,0.0,SAS,110.3,96.8,97.0,0.95,0.0,0.0
0,IND,0021600385,2016-12-15,95,12,21,0,87,36,21,3,24,20,7,39,23,6,4,NOP,102,36,85,0.424,10,27,0.37,20,28,0.714,11,44,23,7,8,16,16,2016-17,1,0,93.1,99.0,102.0,1.92,0.167,0.759,NOP,99.0,93.1,103.0,1.44,0.241,0.833
0,NOP,0021600385,2016-12-15,102,16,16,1,85,36,27,10,28,20,11,44,23,7,8,IND,95,36,87,0.414,3,21,0.143,20,24,0.833,7,39,23,6,4,12,21,2016-17,0,1,99.0,93.1,103.0,1.44,0.241,0.833,IND,93.1,99.0,102.0,1.92,0.167,0.759
0,GSW,0021600388,2016-12-15,103,17,17,1,96,45,32,9,8,4,15,42,41,7,10,NYK,90,38,93,0.409,5,21,0.238,9,19,0.474,14,35,19,10,5,11,10,2016-17,0,1,102.0,90.0,101.0,2.41,0.0,0.75,NYK,90.0,102.0,100.0,1.46,0.25,0.0
0,MIL,0021600384,2016-12-15,108,8,20,1,95,45,20,11,13,7,13,29,32,8,5,CHI,97,35,74,0.473,5,20,0.25,22,29,0.759,6,35,23,5,3,16,16,2016-17,0,1,113.7,101.0,95.0,4.0,0.269,0.732,CHI,101.0,113.7,96.0,1.35,0.268,0.731
0,CHI,0021600384,2016-12-15,97,16,16,0,74,35,20,5,29,22,6,35,23,5,3,MIL,108,45,95,0.474,11,20,0.55,7,13,0.538,13,29,32,8,5,8,20,2016-17,1,0,101.0,113.7,96.0,1.35,0.268,0.731,MIL,113.7,101.0,95.0,4.0,0.269,0.732
0,POR,0021600386,2016-12-15,120,14,25,0,88,41,23,8,36,30,15,26,22,6,4,DEN,132,43,84,0.512,15,31,0.484,31,35,0.886,5,31,27,10,4,15,28,2016-17,1,0,116.5,128.2,103.0,1.57,0.327,0.698,DEN,128.2,116.5,103.0,1.8,0.302,0.673
0,DET,0021600389,2016-12-16,108,9,19,0,86,42,28,10,21,14,10,30,22,3,1,WAS,122,44,77,0.571,12,25,0.48,22,27,0.815,3,33,30,6,1,5,23,2016-17,1,0,114.9,131.2,94.0,2.44,0.25,0.886,WAS,131.2,114.9,93.0,5.0,0.114,0.75
0,CHA,0021600391,2016-12-16,88,12,21,0,97,32,30,8,19,16,16,37,21,10,4,BOS,96,34,78,0.436,9,28,0.321,19,26,0.731,5,41,26,7,8,13,15,2016-17,1,0,91.7,100.0,96.0,1.75,0.348,0.833,BOS,100.0,91.7,96.0,2.0,0.167,0.652
0,TOR,0021600392,2016-12-16,121,9,27,1,86,47,21,10,26,17,8,20,20,7,5,ATL,125,46,86,0.535,11,25,0.44,22,32,0.688,15,29,26,6,6,14,22,2016-17,1,0,133.0,134.4,91.0,2.0,0.0,0.477,ATL,134.4,133.0,93.0,1.86,0.523,0.0
0,LAL,0021600396,2016-12-16,100,20,21,0,79,36,30,9,22,19,8,38,19,10,4,PHI,89,32,88,0.364,6,31,0.194,19,24,0.792,16,32,22,7,4,17,17,2016-17,0,1,97.1,88.1,103.0,0.95,0.227,0.0,PHI,88.1,97.1,101.0,1.29,0.0,0.773
0,LAC,0021600397,2016-12-16,102,10,20,0,83,36,25,7,29,23,7,43,17,1,3,MIA,98,38,93,0.409,6,27,0.222,16,25,0.64,10,37,20,5,5,4,23,2016-17,0,1,105.2,101.0,97.0,1.7,0.216,0.767,MIA,101.0,105.2,97.0,3.33,0.233,0.784
0,ATL,0021600392,2016-12-16,125,14,22,0,86,46,25,11,32,22,15,29,26,6,6,TOR,121,47,86,0.547,10,21,0.476,17,26,0.654,8,20,20,7,5,9,27,2016-17,0,1,134.4,133.0,93.0,1.86,0.523,0.0,TOR,133.0,134.4,91.0,2.0,0.0,0.477
0,MIA,0021600397,2016-12-16,98,4,23,1,93,38,27,6,25,16,10,37,20,5,5,LAC,102,36,83,0.434,7,25,0.28,23,29,0.793,7,43,17,1,3,10,20,2016-17,1,0,101.0,105.2,97.0,3.33,0.233,0.784,LAC,105.2,101.0,97.0,1.7,0.216,0.767
0,DAL,0021600398,2016-12-16,100,6,24,0,77,35,28,12,21,18,7,20,18,9,0,UTA,103,37,65,0.569,8,22,0.364,21,27,0.778,8,33,18,4,3,16,23,2016-17,1,0,114.9,118.4,87.0,2.57,0.0,0.7,UTA,118.4,114.9,87.0,1.13,0.3,0.0
0,MEM,0021600394,2016-12-16,92,13,31,1,77,29,25,5,36,29,13,34,19,7,8,SAC,96,31,80,0.388,7,24,0.292,27,37,0.73,13,32,18,5,6,11,25,2016-17,1,0,101.1,106.7,91.0,1.46,0.365,0.66,SAC,106.7,101.1,90.0,1.5,0.34,0.635
0,HOU,0021600395,2016-12-16,122,14,18,1,94,42,61,24,19,14,13,44,27,7,4,NOP,100,40,98,0.408,9,27,0.333,11,20,0.55,13,34,17,4,6,11,16,2016-17,0,1,119.6,99.0,102.0,1.93,0.315,0.73,NOP,99.0,119.6,101.0,1.55,0.27,0.685
0,PHI,0021600396,2016-12-16,89,17,17,1,88,32,31,6,24,19,16,32,22,7,4,LAL,100,36,79,0.456,9,30,0.3,19,22,0.864,8,38,19,10,4,20,21,2016-17,1,0,88.1,97.1,101.0,1.29,0.0,0.773,LAL,97.1,88.1,103.0,0.95,0.227,0.0
0,SAC,0021600394,2016-12-16,96,11,25,0,80,31,24,7,37,27,13,32,18,5,6,MEM,92,29,77,0.377,5,25,0.2,29,36,0.806,13,34,19,7,8,13,31,2016-17,0,1,106.7,101.1,90.0,1.5,0.34,0.635,MEM,101.1,106.7,91.0,1.46,0.365,0.66
0,UTA,0021600398,2016-12-16,103,16,23,1,65,37,22,8,27,21,8,33,18,4,3,DAL,100,35,77,0.455,12,28,0.429,18,21,0.857,7,20,18,9,0,6,24,2016-17,0,1,118.4,114.9,87.0,1.13,0.3,0.0,DAL,114.9,118.4,87.0,2.57,0.0,0.7
0,BOS,0021600391,2016-12-16,96,13,15,1,78,34,28,9,26,19,5,41,26,7,8,CHA,88,32,97,0.33,8,30,0.267,16,19,0.842,16,37,21,10,4,12,21,2016-17,0,1,100.0,91.7,96.0,2.0,0.167,0.652,CHA,91.7,100.0,96.0,1.75,0.348,0.833
0,MIL,0021600393,2016-12-16,95,11,14,0,82,38,25,10,13,9,11,42,26,7,4,CHI,69,28,92,0.304,5,21,0.238,8,15,0.533,19,31,17,7,2,12,14,2016-17,0,1,109.2,78.4,87.0,2.17,0.0,0.623,CHI,78.4,109.2,88.0,1.42,0.377,0.0
0,ORL,0021600390,2016-12-16,118,7,17,1,97,39,29,7,42,33,13,36,22,8,11,BKN,111,39,83,0.47,11,27,0.407,22,26,0.846,6,39,21,5,6,17,32,2016-17,0,1,114.6,108.8,103.0,3.14,0.333,0.804,BKN,108.8,114.6,102.0,1.24,0.196,0.667
0,WAS,0021600389,2016-12-16,122,5,23,1,77,44,25,12,27,22,3,33,30,6,1,DET,108,42,86,0.488,10,28,0.357,14,21,0.667,10,30,22,3,1,9,19,2016-17,0,1,131.2,114.9,93.0,5.0,0.114,0.75,DET,114.9,131.2,94.0,2.44,0.25,0.886
0,CHI,0021600393,2016-12-16,69,12,14,1,92,28,21,5,15,8,19,31,17,7,2,MIL,95,38,82,0.463,10,25,0.4,9,13,0.692,11,42,26,7,4,11,14,2016-17,1,0,78.4,109.2,88.0,1.42,0.377,0.0,MIL,109.2,78.4,87.0,2.17,0.0,0.623
0,BKN,0021600390,2016-12-16,111,17,32,0,83,39,27,11,26,22,6,39,21,5,6,ORL,118,39,97,0.402,7,29,0.241,33,42,0.786,13,36,22,8,11,7,17,2016-17,1,0,108.8,114.6,102.0,1.24,0.196,0.667,ORL,114.6,108.8,103.0,3.14,0.333,0.804
0,NOP,0021600395,2016-12-16,100,11,16,0,98,40,27,9,20,11,13,34,17,4,6,HOU,122,42,94,0.447,24,61,0.393,14,19,0.737,13,44,27,7,4,14,18,2016-17,1,0,99.0,119.6,101.0,1.55,0.27,0.685,HOU,119.6,99.0,102.0,1.93,0.315,0.73
0,CHA,0021600401,2016-12-17,107,12,17,0,88,43,27,12,13,9,7,36,26,8,3,ATL,99,40,86,0.465,10,26,0.385,9,16,0.563,9,38,26,4,2,12,18,2016-17,0,1,109.2,101.0,98.0,2.17,0.0,0.8,ATL,101.0,109.2,98.0,2.17,0.2,0.0
0,ATL,0021600401,2016-12-17,99,12,18,1,86,40,26,10,16,9,9,38,26,4,2,CHA,107,43,88,0.489,12,27,0.444,9,13,0.692,7,36,26,8,3,12,17,2016-17,1,0,101.0,109.2,98.0,2.17,0.2,0.0,CHA,109.2,101.0,98.0,2.17,0.0,0.8
0,IND,0021600400,2016-12-17,105,9,16,0,83,40,19,6,25,19,9,42,20,6,3,DET,90,32,84,0.381,10,30,0.333,16,22,0.727,10,30,22,6,1,8,18,2016-17,0,1,111.7,95.7,94.0,2.22,0.279,0.796,DET,95.7,111.7,94.0,2.44,0.204,0.721
0,LAL,0021600402,2016-12-17,108,11,16,0,86,41,37,16,13,10,10,31,30,3,2,CLE,119,46,89,0.517,15,33,0.455,12,18,0.667,11,33,30,8,3,8,12,2016-17,1,0,116.1,128.0,93.0,2.5,0.239,0.717,CLE,128.0,116.1,93.0,3.75,0.283,0.761
0,DET,0021600400,2016-12-17,90,8,18,1,84,32,30,10,22,16,10,30,22,6,1,IND,105,40,83,0.482,6,19,0.316,19,25,0.76,9,42,20,6,3,9,16,2016-17,1,0,95.7,111.7,94.0,2.44,0.204,0.721,IND,111.7,95.7,94.0,2.22,0.279,0.796
0,DEN,0021600404,2016-12-17,127,10,27,1,90,50,27,10,29,17,11,30,26,6,7,NYK,114,35,80,0.438,8,23,0.348,36,39,0.923,9,26,18,6,4,11,27,2016-17,0,1,125.7,114.0,101.0,2.6,0.349,0.717,NYK,114.0,125.7,100.0,1.38,0.283,0.651
0,CLE,0021600402,2016-12-17,119,8,12,1,89,46,33,15,18,12,11,33,30,8,3,LAL,108,41,86,0.477,16,37,0.432,10,13,0.769,10,31,30,3,2,11,16,2016-17,0,1,128.0,116.1,93.0,3.75,0.283,0.761,LAL,116.1,128.0,93.0,2.5,0.239,0.717
0,HOU,0021600403,2016-12-17,111,16,22,0,96,39,51,17,20,16,10,37,25,14,4,MIN,109,41,92,0.446,7,21,0.333,20,27,0.741,13,42,29,9,6,21,21,2016-17,0,1,100.0,98.2,111.0,1.47,0.233,0.691,MIN,98.2,100.0,111.0,1.32,0.309,0.767
0,GSW,0021600405,2016-12-17,135,15,16,1,87,51,28,14,26,19,9,47,36,7,5,POR,90,34,86,0.395,8,28,0.286,14,20,0.7,7,24,16,7,4,11,19,2016-17,0,1,136.4,90.0,99.0,2.4,0.366,0.0,POR,90.0,136.4,100.0,1.45,0.0,0.634
0,POR,0021600405,2016-12-17,90,11,19,0,86,34,28,8,20,14,7,24,16,7,4,GSW,135,51,87,0.586,14,28,0.5,19,26,0.731,9,47,36,7,5,15,16,2016-17,1,0,90.0,136.4,100.0,1.45,0.0,0.634,GSW,136.4,90.0,99.0,2.4,0.366,0.0
0,PHX,0021600399,2016-12-17,101,16,23,0,90,39,22,8,20,15,16,27,16,5,5,OKC,114,41,81,0.506,7,16,0.438,25,34,0.735,10,32,28,12,4,13,21,2016-17,1,0,105.2,118.8,96.0,0.89,0.389,0.644,OKC,118.8,105.2,96.0,2.0,0.356,0.611
0,MIN,0021600403,2016-12-17,109,21,21,1,92,41,21,7,27,20,13,42,29,9,6,HOU,111,39,96,0.406,17,51,0.333,16,20,0.8,10,37,25,14,4,16,22,2016-17,1,0,98.2,100.0,111.0,1.32,0.309,0.767,HOU,100.0,98.2,111.0,1.47,0.233,0.691
0,NYK,0021600404,2016-12-17,114,11,27,0,80,35,23,8,39,36,9,26,18,6,4,DEN,127,50,90,0.556,10,27,0.37,17,29,0.586,11,30,26,6,7,10,27,2016-17,1,0,114.0,125.7,100.0,1.38,0.283,0.651,DEN,125.7,114.0,101.0,2.6,0.349,0.717
0,OKC,0021600399,2016-12-17,114,13,21,1,81,41,16,7,34,25,10,32,28,12,4,PHX,101,39,90,0.433,8,22,0.364,15,20,0.75,16,27,16,5,5,16,23,2016-17,0,1,118.8,105.2,96.0,2.0,0.356,0.611,PHX,105.2,118.8,96.0,0.89,0.389,0.644
0,LAC,0021600406,2016-12-18,110,15,23,0,87,43,24,7,24,17,12,28,28,7,1,WAS,117,43,81,0.531,10,19,0.526,21,30,0.7,9,24,24,10,4,15,24,2016-17,1,0,112.2,119.4,98.0,1.87,0.37,0.738,WAS,119.4,112.2,98.0,1.6,0.262,0.63
0,NOP,0021600412,2016-12-18,100,10,17,0,89,41,26,10,14,8,8,29,29,8,6,SAS,113,42,86,0.488,11,22,0.5,18,22,0.818,12,37,31,6,6,13,15,2016-17,1,0,103.1,117.7,97.0,2.42,0.0,0.696,SAS,117.7,103.1,96.0,2.21,0.304,0.0
0,BKN,0021600408,2016-12-18,107,16,20,0,81,36,34,12,31,23,7,36,26,8,5,PHI,108,38,88,0.432,12,28,0.429,20,23,0.87,13,34,23,5,5,17,18,2016-17,1,0,103.9,104.9,103.0,1.63,0.234,0.0,PHI,104.9,103.9,103.0,1.35,0.0,0.766
0,BOS,0021600410,2016-12-18,105,11,16,0,90,41,28,9,19,14,11,26,21,13,2,MIA,95,36,69,0.522,9,24,0.375,14,25,0.56,6,35,23,7,5,23,20,2016-17,0,1,107.1,97.9,98.0,1.62,0.28,0.821,MIA,97.9,107.1,97.0,1.0,0.179,0.72
0,SAS,0021600412,2016-12-18,113,13,15,1,86,42,22,11,22,18,12,37,31,6,6,NOP,100,41,89,0.461,10,26,0.385,8,14,0.571,8,29,29,8,6,10,17,2016-17,0,1,117.7,103.1,96.0,2.21,0.304,0.0,NOP,103.1,117.7,97.0,2.42,0.0,0.696
0,DAL,0021600411,2016-12-18,99,11,13,1,77,34,33,13,22,18,6,38,20,10,6,SAC,79,30,76,0.395,8,31,0.258,11,17,0.647,6,36,16,7,4,15,21,2016-17,0,1,108.8,84.9,91.0,1.82,0.159,0.796,SAC,84.9,108.8,93.0,1.0,0.204,0.841
0,UTA,0021600407,2016-12-18,82,15,20,0,66,30,27,8,25,14,5,37,18,4,11,MEM,73,28,93,0.301,2,23,0.087,15,18,0.833,19,29,12,8,1,8,28,2016-17,0,1,94.3,83.9,87.0,1.2,0.167,0.606,MEM,83.9,94.3,87.0,1.09,0.394,0.833
0,PHI,0021600408,2016-12-18,108,17,18,1,88,38,28,12,23,20,13,34,23,5,5,BKN,107,36,81,0.444,12,34,0.353,23,31,0.742,7,36,26,8,5,16,20,2016-17,0,1,104.9,103.9,103.0,1.35,0.0,0.766,BKN,103.9,104.9,103.0,1.63,0.234,0.0
0,ORL,0021600409,2016-12-18,79,19,17,1,83,34,21,3,9,8,10,32,13,5,3,TOR,109,43,87,0.494,7,27,0.259,16,21,0.762,10,37,20,10,7,10,16,2016-17,1,0,84.0,114.7,94.0,0.65,0.24,0.702,TOR,114.7,84.0,95.0,1.82,0.298,0.76
0,WAS,0021600406,2016-12-18,117,15,24,1,81,43,19,10,30,21,9,24,24,10,4,LAC,110,43,87,0.494,7,24,0.292,17,24,0.708,12,28,28,7,1,15,23,2016-17,0,1,119.4,112.2,98.0,1.6,0.262,0.63,LAC,112.2,119.4,98.0,1.87,0.37,0.738
0,MIA,0021600410,2016-12-18,95,23,20,1,69,36,24,9,25,14,6,35,23,7,5,BOS,105,41,90,0.456,9,28,0.321,14,19,0.737,11,26,21,13,2,11,16,2016-17,1,0,97.9,107.1,97.0,1.0,0.179,0.72,BOS,107.1,97.9,98.0,1.62,0.28,0.821
0,SAC,0021600411,2016-12-18,79,15,21,0,76,30,31,8,17,11,6,36,16,7,4,DAL,99,34,77,0.442,13,33,0.394,18,22,0.818,6,38,20,10,6,11,13,2016-17,1,0,84.9,108.8,93.0,1.0,0.204,0.841,DAL,108.8,84.9,91.0,1.82,0.159,0.796
0,MEM,0021600407,2016-12-18,73,8,28,1,93,28,23,2,18,15,19,29,12,8,1,UTA,82,30,66,0.455,8,27,0.296,14,25,0.56,5,37,18,4,11,15,20,2016-17,1,0,83.9,94.3,87.0,1.09,0.394,0.833,UTA,94.3,83.9,87.0,1.2,0.167,0.606
0,TOR,0021600409,2016-12-18,109,10,16,0,87,43,27,7,21,16,10,37,20,10,7,ORL,79,34,83,0.41,3,21,0.143,8,9,0.889,10,32,13,5,3,19,17,2016-17,0,1,114.7,84.0,95.0,1.82,0.298,0.76,ORL,84.0,114.7,94.0,0.65,0.24,0.702
0,OKC,0021600415,2016-12-19,108,12,18,1,87,39,35,10,26,20,15,29,13,8,3,ATL,110,41,75,0.547,9,23,0.391,19,24,0.792,5,30,24,5,2,15,20,2016-17,1,0,112.5,114.6,96.0,1.08,0.34,0.811,ATL,114.6,112.5,96.0,1.6,0.189,0.66
0,ATL,0021600415,2016-12-19,110,15,20,0,75,41,23,9,24,19,5,30,24,5,2,OKC,108,39,87,0.448,10,35,0.286,20,26,0.769,15,29,13,8,3,12,18,2016-17,0,1,114.6,112.5,96.0,1.6,0.189,0.66,OKC,112.5,114.6,96.0,1.08,0.34,0.811
0,PHX,0021600416,2016-12-19,108,17,23,0,82,37,21,9,35,25,8,26,16,11,5,MIN,115,42,86,0.488,7,19,0.368,24,25,0.96,11,30,26,8,7,19,25,2016-17,1,0,106.9,113.9,101.0,0.94,0.333,0.636,MIN,113.9,106.9,101.0,1.37,0.364,0.667
0,DEN,0021600417,2016-12-19,117,11,13,1,80,45,25,13,18,14,7,34,32,7,0,DAL,107,43,80,0.538,14,25,0.56,7,9,0.778,4,25,21,4,4,12,17,2016-17,0,1,125.8,115.1,93.0,2.67,0.25,0.875,DAL,115.1,125.8,93.0,1.75,0.125,0.75
0,MIN,0021600416,2016-12-19,115,19,25,1,86,42,19,7,25,24,11,30,26,8,7,PHX,108,37,82,0.451,9,21,0.429,25,35,0.714,8,26,16,11,5,17,23,2016-17,0,1,113.9,106.9,101.0,1.37,0.364,0.667,PHX,106.9,113.9,101.0,0.94,0.333,0.636
0,DAL,0021600417,2016-12-19,107,12,17,0,80,43,25,14,9,7,4,25,21,4,4,DEN,117,45,80,0.563,13,25,0.52,14,18,0.778,7,34,32,7,0,11,13,2016-17,1,0,115.1,125.8,93.0,1.75,0.125,0.75,DEN,125.8,115.1,93.0,2.67,0.25,0.875
0,DET,0021600414,2016-12-19,82,11,8,0,83,34,23,3,13,11,10,22,19,8,3,CHI,113,49,82,0.598,8,16,0.5,7,7,1.0,9,37,34,9,5,13,13,2016-17,1,0,91.1,125.6,90.0,1.73,0.24,0.697,CHI,125.6,91.1,90.0,2.62,0.303,0.76
0,IND,0021600413,2016-12-19,107,15,20,1,87,41,21,7,21,18,9,32,18,6,5,WAS,105,38,88,0.432,8,33,0.242,21,26,0.808,14,35,19,5,6,15,22,2016-17,0,1,110.3,106.1,97.0,1.2,0.265,0.642,WAS,106.1,110.3,99.0,1.27,0.358,0.735
0,WAS,0021600413,2016-12-19,105,15,22,0,88,38,33,8,26,21,14,35,19,5,6,IND,107,41,87,0.471,7,21,0.333,18,21,0.857,9,32,18,6,5,15,20,2016-17,1,0,106.1,110.3,99.0,1.27,0.358,0.735,IND,110.3,106.1,97.0,1.2,0.265,0.642
0,CHI,0021600414,2016-12-19,113,13,13,1,82,49,16,8,7,7,9,37,34,9,5,DET,82,34,83,0.41,3,23,0.13,11,13,0.846,10,22,19,8,3,11,8,2016-17,0,1,125.6,91.1,90.0,2.62,0.303,0.76,DET,91.1,125.6,90.0,1.73,0.24,0.697
0,CLE,0021600423,2016-12-20,114,10,21,0,91,37,40,17,27,23,9,34,19,5,2,MIL,108,40,87,0.46,7,27,0.259,21,29,0.724,11,40,22,6,6,14,21,2016-17,0,1,110.7,105.9,103.0,1.9,0.25,0.725,MIL,105.9,110.7,102.0,1.47,0.275,0.75
0,NYK,0021600421,2016-12-20,118,14,18,1,88,44,23,13,21,17,4,41,24,6,8,IND,111,39,91,0.429,6,23,0.261,27,33,0.818,11,33,22,10,5,9,14,2016-17,0,1,112.4,105.7,105.0,1.6,0.222,0.764,IND,105.7,112.4,105.0,2.44,0.236,0.778
0,MEM,0021600424,2016-12-20,109,13,30,1,94,38,30,12,26,21,17,35,23,10,3,BOS,112,33,81,0.407,12,37,0.324,34,38,0.895,8,33,22,7,5,11,22,2016-17,1,0,109.0,109.8,100.0,1.77,0.351,0.776,BOS,109.8,109.0,102.0,1.69,0.224,0.649
0,MIL,0021600423,2016-12-20,108,14,21,1,87,40,27,7,29,21,11,40,22,6,6,CLE,114,37,91,0.407,17,40,0.425,23,27,0.852,9,34,19,5,2,10,21,2016-17,1,0,105.9,110.7,102.0,1.47,0.275,0.75,CLE,110.7,105.9,103.0,1.9,0.25,0.725
0,NOP,0021600418,2016-12-20,108,11,16,0,93,40,17,10,26,18,16,40,28,2,3,PHI,93,33,82,0.402,11,33,0.333,16,21,0.762,6,37,18,6,8,13,20,2016-17,0,1,111.3,95.9,97.0,2.33,0.339,0.824,PHI,95.9,111.3,97.0,1.38,0.176,0.661
0,BOS,0021600424,2016-12-20,112,11,22,0,81,33,37,12,38,34,8,33,22,7,5,MEM,109,38,94,0.404,12,30,0.4,21,26,0.808,17,35,23,10,3,13,30,2016-17,0,1,109.8,109.0,102.0,1.69,0.224,0.649,MEM,109.0,109.8,100.0,1.77,0.351,0.776
0,LAL,0021600419,2016-12-20,113,12,20,0,90,44,33,16,11,9,10,30,29,5,12,CHA,117,43,94,0.457,11,25,0.44,20,24,0.833,16,28,30,5,2,10,13,2016-17,1,0,118.9,124.5,95.0,2.42,0.298,0.593,CHA,124.5,118.9,94.0,3.0,0.407,0.702
0,POR,0021600428,2016-12-20,121,8,31,0,86,44,28,4,40,29,15,26,30,5,4,SAC,126,40,72,0.556,10,23,0.435,36,43,0.837,4,27,20,3,4,10,28,2016-17,1,0,124.7,131.3,97.0,3.33,0.383,0.853,SAC,131.3,124.7,96.0,2.0,0.147,0.617
0,CHA,0021600419,2016-12-20,117,10,13,1,94,43,25,11,24,20,16,28,30,5,2,LAL,113,44,90,0.489,16,33,0.485,9,11,0.818,10,30,29,5,12,12,20,2016-17,0,1,124.5,118.9,94.0,3.0,0.407,0.702,LAL,118.9,124.5,95.0,2.42,0.298,0.593
0,SAC,0021600428,2016-12-20,126,10,28,1,72,40,23,10,43,36,4,27,20,3,4,POR,121,44,86,0.512,4,28,0.143,29,40,0.725,15,26,30,5,4,8,31,2016-17,0,1,131.3,124.7,96.0,2.0,0.147,0.617,POR,124.7,131.3,97.0,3.33,0.383,0.853
0,SAS,0021600425,2016-12-20,102,19,17,0,77,36,23,12,25,18,10,33,21,13,5,HOU,100,35,92,0.38,6,38,0.158,24,27,0.889,20,31,22,10,5,16,17,2016-17,0,1,104.1,102.0,98.0,1.11,0.256,0.593,HOU,102.0,104.1,98.0,1.29,0.407,0.744
0,LAC,0021600426,2016-12-20,119,12,13,1,86,47,36,16,13,9,5,32,32,7,2,DEN,102,39,90,0.433,11,39,0.282,13,20,0.65,15,31,22,5,1,12,15,2016-17,0,1,124.0,104.1,96.0,2.46,0.195,0.654,DEN,104.1,124.0,98.0,1.69,0.346,0.805
0,PHI,0021600418,2016-12-20,93,13,20,1,82,33,33,11,21,16,6,37,18,6,8,NOP,108,40,93,0.43,10,17,0.588,18,26,0.692,16,40,28,2,3,11,16,2016-17,1,0,95.9,111.3,97.0,1.38,0.176,0.661,NOP,111.3,95.9,97.0,2.33,0.339,0.824
0,HOU,0021600425,2016-12-20,100,16,17,1,92,35,38,6,27,24,20,31,22,10,5,SAS,102,36,77,0.468,12,23,0.522,18,25,0.72,10,33,21,13,5,19,17,2016-17,1,0,102.0,104.1,98.0,1.29,0.407,0.744,SAS,104.1,102.0,98.0,1.11,0.256,0.593
0,ORL,0021600422,2016-12-20,136,11,25,0,105,52,22,11,31,21,6,41,24,3,5,MIA,130,50,108,0.463,12,30,0.4,18,26,0.692,9,39,22,4,6,10,30,2016-17,0,1,117.2,111.1,116.0,2.18,0.267,0.729,MIA,111.1,117.2,117.0,1.83,0.271,0.733
0,UTA,0021600427,2016-12-20,74,23,17,0,76,27,30,9,20,11,10,34,13,5,3,GSW,104,40,90,0.444,9,23,0.391,15,17,0.882,9,41,24,13,3,10,18,2016-17,1,0,76.3,106.1,97.0,0.57,0.222,0.745,GSW,106.1,76.3,98.0,2.4,0.255,0.778
0,DEN,0021600426,2016-12-20,102,12,15,0,90,39,39,11,20,13,15,31,22,5,1,LAC,119,47,86,0.547,16,36,0.444,9,13,0.692,5,32,32,7,2,12,13,2016-17,1,0,104.1,124.0,98.0,1.69,0.346,0.805,LAC,124.0,104.1,96.0,2.46,0.195,0.654
0,GSW,0021600427,2016-12-20,104,10,18,1,90,40,23,9,17,15,9,41,24,13,3,UTA,74,27,76,0.355,9,30,0.3,11,20,0.55,10,34,13,5,3,23,17,2016-17,0,1,106.1,76.3,98.0,2.4,0.255,0.778,UTA,76.3,106.1,97.0,0.57,0.222,0.745
0,MIA,0021600422,2016-12-20,130,10,30,1,108,50,30,12,26,18,9,39,22,4,6,ORL,136,52,105,0.495,11,22,0.5,21,31,0.677,6,41,24,3,5,11,25,2016-17,1,0,111.1,117.2,117.0,1.83,0.271,0.733,ORL,117.2,111.1,116.0,2.18,0.267,0.729
0,BKN,0021600420,2016-12-20,104,16,23,0,91,36,35,10,28,22,14,38,20,9,5,TOR,116,42,91,0.462,8,18,0.444,24,31,0.774,12,36,19,13,9,13,21,2016-17,1,0,99.0,111.5,105.0,1.18,0.333,0.0,TOR,111.5,99.0,104.0,1.46,0.0,0.667
